Source,Target,Weight
1918.HK-2015,600383.SH-2016,0.892320232
1918.HK-2015,600606.SH-2018,0.892178672
1918.HK-2015,000926.SZ-2017,0.889725246
1918.HK-2015,1281.HK-2016,0.883889219
000031.SZ-2015,600708.SH-2015,0.960091155
000031.SZ-2015,0884.HK-2015,0.938732284
000031.SZ-2015,2868.HK-2017,0.918974868
000031.SZ-2015,0106.HK-2016,0.910871582
000031.SZ-2015,3377.HK-2016,0.907985288
000031.SZ-2015,3377.HK-2019,0.904427649
000031.SZ-2015,600466.SH-2015,0.90395861
000031.SZ-2015,1281.HK-2015,0.902004772
000031.SZ-2015,600466.SH-2017,0.89986578
000031.SZ-2015,002146.SZ-2015,0.89302753
000031.SZ-2015,3883.HK-2016,0.890449048
000031.SZ-2015,002244.SZ-2016,0.888893429
000031.SZ-2015,3883.HK-2015,0.877799677
000002.SZ-2015,1109.HK-2015,0.898019018
000002.SZ-2015,000671.SZ-2018,0.878093713
000002.SZ-2015,600606.SH-2019,0.876360736
000002.SZ-2015,600606.SH-2018,0.876304254
000002.SZ-2015,0960.HK-2016,0.873110603
000002.SZ-2015,601155.SH-2016,0.871111919
000002.SZ-2015,3301.HK-2018,0.863125345
000002.SZ-2015,600466.SH-2019,0.853306976
000002.SZ-2015,1813.HK-2015,0.846334011
000002.SZ-2015,000961.SZ-2018,0.842782951
600376.SH-2015,000926.SZ-2015,0.90614114
600376.SH-2015,3380.HK-2016,0.879445513
600376.SH-2015,3301.HK-2016,0.877581746
600376.SH-2015,3883.HK-2015,0.862013475
600376.SH-2015,1233.HK-2017,0.853943059
600376.SH-2015,002146.SZ-2015,0.850809034
600376.SH-2015,1908.HK-2018,0.847290354
000656.SZ-2015,0832.HK-2015,0.940795077
000656.SZ-2015,600466.SH-2015,0.914956002
000656.SZ-2015,2007.HK-2015,0.913276098
000656.SZ-2015,000961.SZ-2017,0.912801088
000656.SZ-2015,3301.HK-2019,0.906306238
000656.SZ-2015,600606.SH-2017,0.906283893
000656.SZ-2015,600606.SH-2018,0.905133144
000656.SZ-2015,000671.SZ-2019,0.904411881
000656.SZ-2015,000961.SZ-2015,0.904300679
000656.SZ-2015,000732.SZ-2019,0.903309354
000656.SZ-2015,3301.HK-2018,0.902703599
000656.SZ-2015,1862.HK-2016,0.901371696
000656.SZ-2015,000961.SZ-2018,0.901067456
000656.SZ-2015,1862.HK-2019,0.896385481
000656.SZ-2015,600466.SH-2019,0.894084609
000656.SZ-2015,000961.SZ-2019,0.888986984
000656.SZ-2015,600606.SH-2019,0.884035326
000656.SZ-2015,600606.SH-2016,0.883049457
000656.SZ-2015,3900.HK-2017,0.880130882
000656.SZ-2015,601155.SH-2016,0.875500875
000656.SZ-2015,000671.SZ-2018,0.872381259
1908.HK-2015,1281.HK-2019,0.952716463
1908.HK-2015,600376.SH-2017,0.933497359
1908.HK-2015,1908.HK-2016,0.930075811
1908.HK-2015,600048.SH-2017,0.924900016
1908.HK-2015,001979.SZ-2015,0.923237361
1908.HK-2015,000732.SZ-2017,0.921752416
1908.HK-2015,001979.SZ-2016,0.920939924
1908.HK-2015,000732.SZ-2016,0.917370839
1908.HK-2015,1862.HK-2015,0.90810223
1908.HK-2015,600325.SH-2015,0.906935311
1908.HK-2015,600325.SH-2017,0.905343
1908.HK-2015,3383.HK-2016,0.902417433
1908.HK-2015,2868.HK-2015,0.89920656
1908.HK-2015,3301.HK-2017,0.898820189
1908.HK-2015,000671.SZ-2017,0.893017741
1908.HK-2015,600325.SH-2019,0.888814745
1908.HK-2015,600325.SH-2018,0.88865291
1908.HK-2015,001979.SZ-2017,0.885711237
0960.HK-2015,0688.HK-2017,0.942027456
0960.HK-2015,1281.HK-2018,0.93826093
0960.HK-2015,600048.SH-2016,0.935942058
0960.HK-2015,600383.SH-2015,0.915208621
0960.HK-2015,2777.HK-2015,0.908096198
0960.HK-2015,1098.HK-2015,0.906734489
0960.HK-2015,0813.HK-2016,0.906291966
0960.HK-2015,600376.SH-2019,0.903819551
0960.HK-2015,3380.HK-2015,0.902010058
0960.HK-2015,1281.HK-2017,0.899936299
0960.HK-2015,000926.SZ-2019,0.897900328
0960.HK-2015,2868.HK-2016,0.897160965
0960.HK-2015,600325.SH-2016,0.894881947
0960.HK-2015,600376.SH-2018,0.893249647
0960.HK-2015,000926.SZ-2018,0.893108468
0960.HK-2015,600383.SH-2016,0.892416441
0960.HK-2015,1281.HK-2016,0.8883559
0960.HK-2015,000926.SZ-2016,0.886983731
0960.HK-2015,000031.SZ-2018,0.883219781
600708.SH-2015,0884.HK-2015,0.941754682
600708.SH-2015,2868.HK-2017,0.91891061
600708.SH-2015,1966.HK-2015,0.917663883
600708.SH-2015,0106.HK-2016,0.914839489
600708.SH-2015,000031.SZ-2016,0.909628501
600708.SH-2015,600466.SH-2015,0.909028871
600708.SH-2015,3377.HK-2016,0.905395785
600708.SH-2015,1777.HK-2015,0.904090245
600708.SH-2015,3377.HK-2019,0.903944753
600708.SH-2015,3883.HK-2016,0.901189587
600708.SH-2015,600466.SH-2017,0.898355091
600708.SH-2015,1281.HK-2015,0.898273891
600708.SH-2015,002146.SZ-2015,0.888477995
2007.HK-2015,000961.SZ-2017,0.944701298
2007.HK-2015,1862.HK-2016,0.937911263
2007.HK-2015,000961.SZ-2015,0.919252926
2007.HK-2015,0832.HK-2015,0.906109865
2007.HK-2015,600606.SH-2016,0.905291446
2007.HK-2015,3900.HK-2017,0.893192424
2007.HK-2015,000961.SZ-2019,0.892525944
2007.HK-2015,600606.SH-2018,0.88311076
2007.HK-2015,000961.SZ-2018,0.881130514
2007.HK-2015,1862.HK-2019,0.877237668
2007.HK-2015,3301.HK-2018,0.875794066
2007.HK-2015,000732.SZ-2019,0.873023426
2007.HK-2015,0832.HK-2016,0.869239813
2007.HK-2015,600466.SH-2019,0.8656677
2007.HK-2015,600606.SH-2019,0.859107131
2007.HK-2015,000671.SZ-2019,0.857180929
1233.HK-2015,1908.HK-2019,0.949679359
1233.HK-2015,1966.HK-2019,0.919286842
1233.HK-2015,1908.HK-2018,0.901446684
1233.HK-2015,1233.HK-2018,0.895989461
1233.HK-2015,1233.HK-2017,0.894010421
1233.HK-2015,000671.SZ-2015,0.879070557
1233.HK-2015,3301.HK-2016,0.867742437
1233.HK-2015,0884.HK-2017,0.865308756
1233.HK-2015,1233.HK-2019,0.85933148
1233.HK-2015,1628.HK-2019,0.857515447
1233.HK-2015,0884.HK-2018,0.848619756
1233.HK-2015,2768.HK-2017,0.842223998
3380.HK-2015,000031.SZ-2018,0.910022692
3380.HK-2015,1281.HK-2018,0.905834306
3380.HK-2015,1966.HK-2015,0.904680994
3380.HK-2015,0884.HK-2015,0.902787065
3380.HK-2015,600708.SH-2017,0.902402603
3380.HK-2015,0688.HK-2017,0.901395476
3380.HK-2015,0106.HK-2016,0.899976238
3380.HK-2015,000926.SZ-2019,0.898521401
3380.HK-2015,600383.SH-2015,0.898203754
3380.HK-2015,1777.HK-2015,0.893434993
3380.HK-2015,1628.HK-2015,0.888679039
3380.HK-2015,1098.HK-2016,0.88838903
600325.SH-2015,600325.SH-2017,0.975835298
600325.SH-2015,000671.SZ-2017,0.951628681
600325.SH-2015,000732.SZ-2016,0.949797858
600325.SH-2015,000732.SZ-2017,0.941397158
600325.SH-2015,2868.HK-2018,0.938513608
600325.SH-2015,600376.SH-2017,0.933556806
600325.SH-2015,600048.SH-2017,0.926015899
600325.SH-2015,600325.SH-2019,0.921117152
600325.SH-2015,600325.SH-2018,0.920626061
600325.SH-2015,1908.HK-2016,0.916357977
600325.SH-2015,001979.SZ-2015,0.915045147
600325.SH-2015,3301.HK-2017,0.910514571
600325.SH-2015,1281.HK-2019,0.910196322
600325.SH-2015,1862.HK-2015,0.909675314
600325.SH-2015,2868.HK-2015,0.89217189
600325.SH-2015,001979.SZ-2016,0.88758601
600325.SH-2015,001979.SZ-2017,0.877531218
000926.SZ-2015,3301.HK-2016,0.920238663
000926.SZ-2015,1813.HK-2017,0.884584042
000926.SZ-2015,1813.HK-2016,0.876094199
000926.SZ-2015,600606.SH-2016,0.856363675
000926.SZ-2015,3380.HK-2016,0.856322932
000926.SZ-2015,002146.SZ-2015,0.853731546
000926.SZ-2015,1813.HK-2018,0.853119175
000926.SZ-2015,3900.HK-2017,0.847995107
1109.HK-2015,0960.HK-2016,0.884766942
1109.HK-2015,1813.HK-2015,0.883088628
1109.HK-2015,2768.HK-2019,0.864751818
1109.HK-2015,002244.SZ-2017,0.864480927
1109.HK-2015,0106.HK-2019,0.861760749
600606.SH-2015,1918.HK-2016,0.911612747
600606.SH-2015,3333.HK-2019,0.890652662
600606.SH-2015,0960.HK-2017,0.878841369
600606.SH-2015,0960.HK-2018,0.878653143
600606.SH-2015,0884.HK-2019,0.878533865
600606.SH-2015,000961.SZ-2019,0.877264158
600606.SH-2015,1918.HK-2017,0.875202252
600606.SH-2015,1638.HK-2019,0.873552017
600606.SH-2015,3333.HK-2017,0.872570757
600606.SH-2015,3333.HK-2016,0.871490818
600606.SH-2015,600048.SH-2018,0.864066436
600606.SH-2015,600606.SH-2016,0.863082875
600606.SH-2015,3900.HK-2017,0.861224928
600606.SH-2015,000961.SZ-2015,0.856929821
600466.SH-2015,0832.HK-2015,0.925644014
600466.SH-2015,0884.HK-2015,0.921358196
600466.SH-2015,600606.SH-2017,0.919514281
600466.SH-2015,1862.HK-2019,0.914699118
600466.SH-2015,0106.HK-2016,0.912958364
600466.SH-2015,000732.SZ-2019,0.912122142
600466.SH-2015,3301.HK-2019,0.899694321
600466.SH-2015,1862.HK-2017,0.892715249
600466.SH-2015,000671.SZ-2019,0.89195675
600466.SH-2015,002244.SZ-2016,0.887242841
600466.SH-2015,600606.SH-2018,0.886496168
600466.SH-2015,600606.SH-2019,0.885307251
600466.SH-2015,3301.HK-2018,0.883645642
002244.SZ-2015,1238.HK-2015,0.968138613
002244.SZ-2015,1777.HK-2019,0.957868322
002244.SZ-2015,0832.HK-2017,0.955306436
002244.SZ-2015,0832.HK-2018,0.952872054
002244.SZ-2015,0884.HK-2016,0.944723336
002244.SZ-2015,002244.SZ-2019,0.94300211
002244.SZ-2015,1238.HK-2019,0.931081081
002244.SZ-2015,1238.HK-2017,0.919473486
002244.SZ-2015,000031.SZ-2017,0.912001701
002244.SZ-2015,1238.HK-2016,0.907911179
002244.SZ-2015,000031.SZ-2019,0.904666184
002244.SZ-2015,0817.HK-2015,0.899750584
002244.SZ-2015,3900.HK-2019,0.89734132
002244.SZ-2015,1628.HK-2016,0.89612783
002244.SZ-2015,0106.HK-2015,0.893318078
002244.SZ-2015,1098.HK-2017,0.891683932
002244.SZ-2015,0817.HK-2017,0.891208159
002244.SZ-2015,000656.SZ-2018,0.889252631
002244.SZ-2015,2768.HK-2018,0.88854512
002244.SZ-2015,0106.HK-2017,0.888117244
002244.SZ-2015,000732.SZ-2018,0.886887353
002244.SZ-2015,0817.HK-2016,0.886085978
002244.SZ-2015,0832.HK-2016,0.883441003
002244.SZ-2015,0832.HK-2019,0.880140964
002146.SZ-2015,3883.HK-2015,0.936958481
002146.SZ-2015,600708.SH-2018,0.915910867
002146.SZ-2015,000671.SZ-2015,0.885630602
002146.SZ-2015,1777.HK-2017,0.885188939
002146.SZ-2015,1628.HK-2019,0.856343392
000961.SZ-2015,600606.SH-2016,0.962774695
000961.SZ-2015,3900.HK-2017,0.953759833
000961.SZ-2015,000961.SZ-2019,0.916480184
000961.SZ-2015,000961.SZ-2017,0.905587299
000961.SZ-2015,1862.HK-2016,0.890074389
000961.SZ-2015,1918.HK-2016,0.887740273
000961.SZ-2015,0832.HK-2015,0.885115644
000961.SZ-2015,2777.HK-2018,0.872166356
000961.SZ-2015,2777.HK-2019,0.869517274
000961.SZ-2015,0813.HK-2015,0.865069883
000961.SZ-2015,1813.HK-2018,0.859252536
2777.HK-2015,1098.HK-2015,0.939079222
2777.HK-2015,1281.HK-2018,0.936911338
2777.HK-2015,000926.SZ-2019,0.935223026
2777.HK-2015,600376.SH-2019,0.93474791
2777.HK-2015,0813.HK-2016,0.934560337
2777.HK-2015,0688.HK-2017,0.926371552
2777.HK-2015,600383.SH-2015,0.91849242
2777.HK-2015,1281.HK-2017,0.907808759
2777.HK-2015,600048.SH-2016,0.904666954
2777.HK-2015,000926.SZ-2018,0.903832513
2777.HK-2015,3383.HK-2015,0.903340956
2777.HK-2015,600325.SH-2016,0.899788684
2777.HK-2015,2868.HK-2016,0.898778262
2777.HK-2015,600376.SH-2018,0.89659236
2777.HK-2015,000926.SZ-2016,0.894081806
2777.HK-2015,600383.SH-2016,0.889092301
2777.HK-2015,1281.HK-2016,0.885082769
3883.HK-2015,600708.SH-2018,0.957920564
3883.HK-2015,1777.HK-2017,0.930827629
3883.HK-2015,000671.SZ-2015,0.86855692
3883.HK-2015,1628.HK-2019,0.863765918
1638.HK-2015,000961.SZ-2016,0.966739047
1638.HK-2015,3900.HK-2015,0.966027457
1638.HK-2015,3377.HK-2015,0.965941217
1638.HK-2015,3377.HK-2018,0.962407691
1638.HK-2015,3377.HK-2017,0.961690857
1638.HK-2015,600466.SH-2016,0.959317994
1638.HK-2015,000656.SZ-2016,0.945940523
1638.HK-2015,1638.HK-2016,0.944294862
1638.HK-2015,000671.SZ-2016,0.94139014
1638.HK-2015,000656.SZ-2017,0.939595714
1638.HK-2015,600466.SH-2018,0.938306346
1638.HK-2015,1862.HK-2015,0.921799742
1638.HK-2015,600376.SH-2016,0.921061401
1638.HK-2015,600708.SH-2019,0.912398797
1638.HK-2015,002244.SZ-2018,0.911002426
1638.HK-2015,2868.HK-2018,0.910892819
1638.HK-2015,1777.HK-2016,0.90812158
1638.HK-2015,3900.HK-2018,0.904906064
1638.HK-2015,3377.HK-2016,0.901401986
1638.HK-2015,1777.HK-2018,0.901364435
1638.HK-2015,600466.SH-2017,0.896893818
1638.HK-2015,2868.HK-2019,0.892378195
001979.SZ-2015,1908.HK-2016,0.948190199
001979.SZ-2015,600376.SH-2017,0.942412645
001979.SZ-2015,600048.SH-2017,0.931471722
001979.SZ-2015,000732.SZ-2017,0.927997672
001979.SZ-2015,1281.HK-2019,0.922686106
001979.SZ-2015,2868.HK-2018,0.917910418
001979.SZ-2015,001979.SZ-2016,0.913413592
001979.SZ-2015,000671.SZ-2017,0.908626783
001979.SZ-2015,000732.SZ-2016,0.90695526
001979.SZ-2015,600325.SH-2017,0.906594402
001979.SZ-2015,3900.HK-2018,0.906221401
001979.SZ-2015,3383.HK-2016,0.902148207
001979.SZ-2015,1862.HK-2015,0.899414637
001979.SZ-2015,2868.HK-2019,0.897257356
001979.SZ-2015,600376.SH-2016,0.895507824
001979.SZ-2015,1638.HK-2018,0.893243479
001979.SZ-2015,3301.HK-2017,0.887276253
001979.SZ-2015,600325.SH-2019,0.887149517
001979.SZ-2015,600325.SH-2018,0.886597199
000671.SZ-2015,1628.HK-2019,0.907186563
000671.SZ-2015,3301.HK-2016,0.884696459
000671.SZ-2015,3883.HK-2017,0.881980367
000671.SZ-2015,1908.HK-2019,0.877586424
000671.SZ-2015,1908.HK-2018,0.8738666
000671.SZ-2015,1233.HK-2017,0.872731666
000671.SZ-2015,1233.HK-2018,0.869402184
000671.SZ-2015,1966.HK-2019,0.854566873
1098.HK-2015,1281.HK-2018,0.940525
1098.HK-2015,000926.SZ-2018,0.936133195
1098.HK-2015,600376.SH-2019,0.934933415
1098.HK-2015,0813.HK-2016,0.932435095
1098.HK-2015,1281.HK-2017,0.932102994
1098.HK-2015,600325.SH-2016,0.92972117
1098.HK-2015,000926.SZ-2019,0.928714245
1098.HK-2015,600376.SH-2018,0.925669904
1098.HK-2015,0688.HK-2017,0.925047235
1098.HK-2015,000031.SZ-2016,0.918176056
1098.HK-2015,000926.SZ-2016,0.91401879
1098.HK-2015,2868.HK-2016,0.90999502
1098.HK-2015,1966.HK-2015,0.906901275
1098.HK-2015,600383.SH-2015,0.905652543
1098.HK-2015,3900.HK-2016,0.901803507
1098.HK-2015,3383.HK-2015,0.900996874
1098.HK-2015,600048.SH-2016,0.898947098
1098.HK-2015,600383.SH-2016,0.897000405
1098.HK-2015,000926.SZ-2017,0.896384274
0813.HK-2015,2777.HK-2019,0.957784191
0813.HK-2015,1813.HK-2018,0.937132561
0813.HK-2015,2777.HK-2018,0.921830517
0813.HK-2015,1813.HK-2016,0.911799165
0813.HK-2015,3333.HK-2019,0.908538659
0813.HK-2015,1813.HK-2017,0.893793104
0813.HK-2015,600340.SH-2019,0.887682417
0813.HK-2015,1238.HK-2016,0.8819387
0813.HK-2015,3333.HK-2016,0.881719114
0813.HK-2015,0813.HK-2018,0.879459048
0813.HK-2015,2777.HK-2017,0.878743218
0813.HK-2015,1238.HK-2017,0.876942969
0813.HK-2015,000031.SZ-2017,0.87388283
0813.HK-2015,1918.HK-2017,0.871358815
0813.HK-2015,3333.HK-2017,0.869042116
0813.HK-2015,600383.SH-2017,0.867938047
0813.HK-2015,0817.HK-2016,0.867258711
0813.HK-2015,0817.HK-2015,0.866964556
0813.HK-2015,0960.HK-2017,0.865644591
0813.HK-2015,0960.HK-2018,0.86548971
3383.HK-2015,3383.HK-2016,0.93935864
3383.HK-2015,000031.SZ-2016,0.927478418
3383.HK-2015,0813.HK-2016,0.92246111
3383.HK-2015,600376.SH-2019,0.921161304
3383.HK-2015,3377.HK-2016,0.914973028
3383.HK-2015,1966.HK-2015,0.910654968
3383.HK-2015,600376.SH-2018,0.910141029
3383.HK-2015,3377.HK-2019,0.907380032
3383.HK-2015,1281.HK-2015,0.903763977
3383.HK-2015,600708.SH-2019,0.901664199
3383.HK-2015,600466.SH-2017,0.901597288
3383.HK-2015,1908.HK-2016,0.900115854
3383.HK-2015,0688.HK-2017,0.899667008
3383.HK-2015,3900.HK-2018,0.898482734
3383.HK-2015,1777.HK-2015,0.895556115
3383.HK-2015,002244.SZ-2018,0.89454908
3383.HK-2015,2868.HK-2019,0.89387241
1238.HK-2015,0832.HK-2018,0.94761744
1238.HK-2015,1777.HK-2019,0.945794176
1238.HK-2015,0832.HK-2017,0.945506371
1238.HK-2015,0884.HK-2016,0.940795232
1238.HK-2015,002244.SZ-2019,0.932634494
1238.HK-2015,1238.HK-2019,0.932386159
1238.HK-2015,1238.HK-2017,0.930274408
1238.HK-2015,1238.HK-2016,0.916972114
1238.HK-2015,000031.SZ-2017,0.90643164
1238.HK-2015,000031.SZ-2019,0.903017298
1238.HK-2015,0817.HK-2015,0.902517831
1238.HK-2015,0106.HK-2015,0.894167378
1238.HK-2015,1628.HK-2016,0.892065853
1238.HK-2015,1098.HK-2017,0.891839063
1238.HK-2015,2768.HK-2018,0.888379286
1238.HK-2015,0817.HK-2016,0.887511442
1238.HK-2015,0106.HK-2017,0.88719504
1238.HK-2015,000656.SZ-2018,0.88607234
1238.HK-2015,3900.HK-2019,0.885832622
1238.HK-2015,0817.HK-2017,0.884120994
1238.HK-2015,000732.SZ-2018,0.882163048
1238.HK-2015,0832.HK-2016,0.880549431
1238.HK-2015,3883.HK-2017,0.875779903
3900.HK-2015,3377.HK-2015,0.978536045
3900.HK-2015,000961.SZ-2016,0.978221942
3900.HK-2015,3377.HK-2018,0.974364889
3900.HK-2015,3377.HK-2017,0.969030746
3900.HK-2015,600466.SH-2016,0.95092605
3900.HK-2015,000656.SZ-2016,0.948222369
3900.HK-2015,1638.HK-2016,0.945619263
3900.HK-2015,000656.SZ-2017,0.941813221
3900.HK-2015,000671.SZ-2016,0.939829758
3900.HK-2015,600466.SH-2018,0.93499293
3900.HK-2015,1862.HK-2015,0.928972664
3900.HK-2015,600708.SH-2019,0.924497216
3900.HK-2015,002244.SZ-2018,0.921980567
3900.HK-2015,600376.SH-2016,0.91902324
3900.HK-2015,3377.HK-2016,0.918761683
3900.HK-2015,3900.HK-2018,0.916301995
3900.HK-2015,2868.HK-2018,0.913535257
3900.HK-2015,600466.SH-2017,0.913495947
3900.HK-2015,1777.HK-2016,0.91116748
3900.HK-2015,1777.HK-2018,0.908622968
3900.HK-2015,3377.HK-2019,0.901126594
3900.HK-2015,1281.HK-2015,0.900951821
3900.HK-2015,2868.HK-2019,0.900831742
3900.HK-2015,2868.HK-2017,0.895649055
3377.HK-2015,3377.HK-2018,0.985910304
3377.HK-2015,3377.HK-2017,0.978766828
3377.HK-2015,000961.SZ-2016,0.970049861
3377.HK-2015,000656.SZ-2016,0.954716868
3377.HK-2015,600466.SH-2016,0.952830237
3377.HK-2015,1638.HK-2016,0.950952965
3377.HK-2015,000656.SZ-2017,0.94771491
3377.HK-2015,000671.SZ-2016,0.943333964
3377.HK-2015,600466.SH-2018,0.936033527
3377.HK-2015,600708.SH-2019,0.922040083
3377.HK-2015,1862.HK-2015,0.921848227
3377.HK-2015,3377.HK-2016,0.920292549
3377.HK-2015,600376.SH-2016,0.916767858
3377.HK-2015,002244.SZ-2018,0.914637893
3377.HK-2015,600466.SH-2017,0.913720014
3377.HK-2015,2868.HK-2018,0.912854363
3377.HK-2015,3900.HK-2018,0.91147467
3377.HK-2015,1777.HK-2016,0.909475923
3377.HK-2015,1777.HK-2018,0.9068302
3377.HK-2015,1281.HK-2015,0.902180592
3377.HK-2015,3377.HK-2019,0.901710835
3377.HK-2015,2868.HK-2019,0.899409667
3377.HK-2015,2868.HK-2017,0.896723006
1862.HK-2015,2868.HK-2018,0.936595324
1862.HK-2015,000732.SZ-2016,0.927010027
1862.HK-2015,000961.SZ-2016,0.923900985
1862.HK-2015,3377.HK-2018,0.919587463
1862.HK-2015,1281.HK-2019,0.918795871
1862.HK-2015,3377.HK-2017,0.913496105
1862.HK-2015,000671.SZ-2017,0.913086199
1862.HK-2015,600325.SH-2017,0.910567428
1862.HK-2015,2868.HK-2015,0.908452191
1862.HK-2015,3301.HK-2017,0.906740437
1862.HK-2015,1638.HK-2016,0.905915037
1862.HK-2015,000656.SZ-2016,0.904154912
1862.HK-2015,000671.SZ-2016,0.90372227
1862.HK-2015,3377.HK-2016,0.900830205
1862.HK-2015,600466.SH-2016,0.900451129
1862.HK-2015,600466.SH-2017,0.897414844
1862.HK-2015,001979.SZ-2016,0.897300394
600383.SH-2015,2868.HK-2016,0.940627606
600383.SH-2015,0688.HK-2017,0.927799877
600383.SH-2015,3900.HK-2016,0.927751114
600383.SH-2015,000926.SZ-2016,0.923796791
600383.SH-2015,600048.SH-2016,0.923231838
600383.SH-2015,1281.HK-2018,0.921986888
600383.SH-2015,600383.SH-2016,0.919900215
600383.SH-2015,0813.HK-2016,0.918691134
600383.SH-2015,600376.SH-2019,0.91226382
600383.SH-2015,3377.HK-2016,0.909093818
600383.SH-2015,600708.SH-2016,0.907720828
600383.SH-2015,000926.SZ-2017,0.90689472
600383.SH-2015,1281.HK-2016,0.904668341
600383.SH-2015,000926.SZ-2019,0.902671168
600383.SH-2015,0884.HK-2015,0.90254636
600383.SH-2015,3377.HK-2019,0.900106914
600383.SH-2015,600466.SH-2017,0.899004662
1281.HK-2015,3377.HK-2019,0.954581317
1281.HK-2015,3377.HK-2016,0.952716915
1281.HK-2015,600466.SH-2017,0.951976048
1281.HK-2015,3900.HK-2016,0.921268093
1281.HK-2015,000926.SZ-2016,0.917965742
1281.HK-2015,2868.HK-2016,0.91578776
1281.HK-2015,000671.SZ-2016,0.911749628
1281.HK-2015,000656.SZ-2016,0.911426593
1281.HK-2015,000031.SZ-2016,0.90984999
1281.HK-2015,1638.HK-2016,0.909146636
1281.HK-2015,000656.SZ-2017,0.908757442
1281.HK-2015,0884.HK-2015,0.908577271
1281.HK-2015,3377.HK-2017,0.906761317
1281.HK-2015,3377.HK-2018,0.905583479
1281.HK-2015,000961.SZ-2016,0.905210361
1281.HK-2015,600466.SH-2018,0.902772588
1281.HK-2015,2868.HK-2017,0.898715895
1281.HK-2015,3383.HK-2016,0.896981028
1281.HK-2015,002244.SZ-2016,0.895687262
600048.SH-2015,0688.HK-2016,0.943242782
600048.SH-2015,0688.HK-2019,0.940221012
600048.SH-2015,0688.HK-2015,0.939708236
600048.SH-2015,0688.HK-2018,0.935448618
600048.SH-2015,1098.HK-2019,0.861623004
600048.SH-2015,2777.HK-2016,0.86145245
0688.HK-2015,0688.HK-2019,0.995071236
0688.HK-2015,0688.HK-2016,0.989974462
0688.HK-2015,0688.HK-2018,0.966146073
0688.HK-2015,2777.HK-2016,0.86699947
0688.HK-2015,1098.HK-2019,0.845648596
0817.HK-2015,0832.HK-2016,0.949016259
0817.HK-2015,0817.HK-2016,0.940355163
0817.HK-2015,1238.HK-2018,0.927280639
0817.HK-2015,3900.HK-2019,0.911840137
0817.HK-2015,1777.HK-2019,0.897970247
0817.HK-2015,000031.SZ-2019,0.893389707
0817.HK-2015,0832.HK-2017,0.889495445
0817.HK-2015,002244.SZ-2019,0.889294211
0817.HK-2015,000732.SZ-2018,0.888190278
0817.HK-2015,1238.HK-2016,0.886917703
0817.HK-2015,0832.HK-2018,0.886735337
0817.HK-2015,0817.HK-2017,0.884174267
0817.HK-2015,1238.HK-2017,0.88262046
0817.HK-2015,0106.HK-2017,0.880434356
0817.HK-2015,1628.HK-2016,0.877111733
0817.HK-2015,000656.SZ-2018,0.876469755
0817.HK-2015,1238.HK-2019,0.873812541
0817.HK-2015,0884.HK-2016,0.871254151
0817.HK-2015,000031.SZ-2017,0.865514118
2868.HK-2015,3301.HK-2017,0.958513686
2868.HK-2015,600325.SH-2018,0.926515093
2868.HK-2015,600325.SH-2019,0.926363333
2868.HK-2015,000732.SZ-2016,0.92605304
2868.HK-2015,001979.SZ-2016,0.921972718
2868.HK-2015,600325.SH-2017,0.905627429
2868.HK-2015,000671.SZ-2017,0.892020282
2868.HK-2015,1281.HK-2019,0.889697751
2868.HK-2015,1638.HK-2017,0.889032563
2868.HK-2015,600048.SH-2017,0.88753951
2868.HK-2015,000732.SZ-2017,0.877106104
2868.HK-2015,0884.HK-2019,0.87005628
2868.HK-2015,001979.SZ-2017,0.868309974
0884.HK-2015,0106.HK-2016,0.936559169
0884.HK-2015,2868.HK-2017,0.919497983
0884.HK-2015,000031.SZ-2016,0.915320393
0884.HK-2015,1966.HK-2015,0.914104044
0884.HK-2015,3377.HK-2016,0.913779
0884.HK-2015,3377.HK-2019,0.911879256
0884.HK-2015,600466.SH-2017,0.905247655
0884.HK-2015,600383.SH-2016,0.903596814
0884.HK-2015,600708.SH-2016,0.902483372
0884.HK-2015,2868.HK-2016,0.899441729
0884.HK-2015,002244.SZ-2016,0.89890156
0884.HK-2015,000926.SZ-2017,0.89795346
1813.HK-2015,2768.HK-2019,0.943946024
1813.HK-2015,0106.HK-2019,0.912352018
1813.HK-2015,002244.SZ-2017,0.872946354
1813.HK-2015,1966.HK-2017,0.851192743
1777.HK-2015,3883.HK-2016,0.968536712
1777.HK-2015,1966.HK-2015,0.965407788
1777.HK-2015,1628.HK-2015,0.945321202
1777.HK-2015,000031.SZ-2016,0.943367554
1777.HK-2015,1098.HK-2016,0.927965239
1777.HK-2015,2868.HK-2017,0.915089516
1777.HK-2015,600325.SH-2016,0.908150737
1777.HK-2015,000926.SZ-2018,0.906217068
1777.HK-2015,3383.HK-2016,0.897567371
1777.HK-2015,000031.SZ-2018,0.89126758
1777.HK-2015,1777.HK-2017,0.889989777
0106.HK-2015,2768.HK-2018,0.964111115
0106.HK-2015,0884.HK-2016,0.925151529
0106.HK-2015,0106.HK-2018,0.905748879
0106.HK-2015,1966.HK-2016,0.895584607
0106.HK-2015,000031.SZ-2019,0.888760825
0106.HK-2015,1628.HK-2016,0.880678506
0106.HK-2015,2768.HK-2017,0.880300845
0106.HK-2015,0832.HK-2018,0.879100873
0106.HK-2015,0832.HK-2017,0.878816694
0106.HK-2015,0106.HK-2017,0.878784358
0106.HK-2015,1238.HK-2019,0.876707116
